0.415842	0.264706	0.000000	0.055046	0.154639	0.019802	0.038835	0.039216	0.021505	0.008403	0.370370	0.051546	0.049020	0.045455	0.085106	0.125000	0.260870	0.009259	0.028846	0.030000
0.270270	0.137255	0.011236	0.037037	0.044944	0.000000	0.000000	0.009804	0.017857	0.020202	0.234694	0.030928	0.090909	0.080357	0.059406	0.112069	0.197674	0.000000	0.000000	0.012346
0.353535	0.214286	0.000000	0.000000	0.101124	0.000000	0.008772	0.009615	0.031579	0.042105	0.342593	0.011111	0.028302	0.084112	0.036697	0.060241	0.304348	0.010753	0.030303	0.019608
0.521368	0.357143	0.018868	0.000000	0.196078	0.000000	0.019608	0.019231	0.000000	0.047170	0.463636	0.086538	0.088608	0.064815	0.151786	0.146789	0.361905	0.079545	0.166667	0.008696
0.396040	0.189474	0.026786	0.048193	0.114943	0.046729	0.021053	0.020202	0.089286	0.088889	0.400000	0.010204	0.050000	0.087379	0.064220	0.142857	0.224490	0.000000	0.016529	0.071429
0.535088	0.350000	0.076087	0.020202	0.181818	0.000000	0.000000	0.029412	0.051948	0.109091	0.364407	0.041667	0.082474	0.026316	0.179245	0.056818	0.393258	0.000000	0.076087	0.017699
0.500000	0.218182	0.008475	0.020619	0.082353	0.036145	0.033708	0.018868	0.086957	0.029126	0.418803	0.009009	0.009524	0.010753	0.075269	0.063830	0.196078	0.000000	0.027523	0.020202
0.404762	0.200000	0.047619	0.012048	0.046512	0.051546	0.033708	0.000000	0.009346	0.077586	0.327103	0.021053	0.021978	0.059406	0.009901	0.105769	0.267327	0.000000	0.038835	0.000000
0.333333	0.238938	0.000000	0.000000	0.155340	0.009804	0.046512	0.025641	0.055046	0.029703	0.347458	0.058252	0.059524	0.092784	0.076923	0.072072	0.260417	0.022472	0.032520	0.054348
0.462264	0.336957	0.010101	0.054348	0.084906	0.000000	0.022222	0.056075	0.037037	0.056075	0.440000	0.072072	0.022222	0.064220	0.077778	0.138889	0.368932	0.010309	0.000000	0.000000
